DFT DP
-3.116477355957031250e+02 -3.115834855000662174e+02
-3.104902343750000000e+02 -3.105157189416791539e+02
-3.145108032226562500e+02 -3.144999560670762548e+02
-3.088285522460937500e+02 -3.088252194661696421e+02
-3.099369812011718750e+02 -3.099283576070403114e+02
-3.096840515136718750e+02 -3.096982659524421706e+02
-3.121128540039062500e+02 -3.121227334799332311e+02
-3.159789733886718750e+02 -3.159631303291594122e+02
-3.067144165039062500e+02 -3.066864719447000880e+02
-3.120710754394531250e+02 -3.120858085865523890e+02
-3.152009582519531250e+02 -3.152444966916667681e+02
-3.073223571777343750e+02 -3.072849256764865800e+02
-3.108170166015625000e+02 -3.108813318623464284e+02
-3.093331298828125000e+02 -3.093283600112392833e+02
-3.113085937500000000e+02 -3.112965629609196867e+02
-3.110373840332031250e+02 -3.110528762792039288e+02
-3.107894897460937500e+02 -3.107625271223228083e+02
-3.110717163085937500e+02 -3.110566717961872882e+02
-3.072380981445312500e+02 -3.073660791920730730e+02
-3.114858398437500000e+02 -3.115148433684085489e+02
-3.101444702148437500e+02 -3.101411309483343643e+02
-3.130449829101562500e+02 -3.130502856255479855e+02
-3.116548156738281250e+02 -3.116940460646771385e+02
-3.108649597167968750e+02 -3.109205923638579065e+02
-3.127237548828125000e+02 -3.127910826161815976e+02
-3.085249938964843750e+02 -3.085115398768742807e+02
-3.148152465820312500e+02 -3.148254899221874439e+02
-3.084565124511718750e+02 -3.083372693252345584e+02
-3.103456726074218750e+02 -3.103521082092175902e+02
-3.154760131835937500e+02 -3.154661789411374571e+02
-3.127534484863281250e+02 -3.127765430330150593e+02
-3.121382446289062500e+02 -3.120640800798585133e+02
-3.123067321777343750e+02 -3.122680147103013155e+02
-3.105453796386718750e+02 -3.105131040556623248e+02
-3.104316101074218750e+02 -3.104613318264830468e+02
-3.098805847167968750e+02 -3.098898872221477632e+02
-3.157967224121093750e+02 -3.158066261430682289e+02
-3.136026916503906250e+02 -3.136342441789469149e+02
-3.101187744140625000e+02 -3.101939062140462511e+02
-3.147121582031250000e+02 -3.146949669630732842e+02
-3.113317260742187500e+02 -3.112686073694247284e+02
-3.133384399414062500e+02 -3.133467810341797417e+02
-3.091325378417968750e+02 -3.091006900384472260e+02
-3.118788452148437500e+02 -3.118799268374256144e+02
-3.106751403808593750e+02 -3.106525398487703455e+02
-3.095870971679687500e+02 -3.095955675828369067e+02
-3.104131774902343750e+02 -3.104764093749132599e+02
-3.119927368164062500e+02 -3.120320850660699534e+02
-3.110305786132812500e+02 -3.110599643968886312e+02
-3.084787597656250000e+02 -3.084142536342756671e+02
-3.087128601074218750e+02 -3.086779949838806374e+02
-3.107902221679687500e+02 -3.106689068495706465e+02
-3.100851745605468750e+02 -3.101926771437981074e+02
-3.069618835449218750e+02 -3.067702228547182131e+02
-3.113893127441406250e+02 -3.113540712503178725e+02
-3.079757995605468750e+02 -3.080173909439733961e+02
-3.161620483398437500e+02 -3.161803814146222749e+02
-3.115329895019531250e+02 -3.115359797564136670e+02
-3.088009643554687500e+02 -3.087966982934533462e+02
-3.117673034667968750e+02 -3.117739641266626336e+02
-3.091188049316406250e+02 -3.091613110121551244e+02
-3.094474487304687500e+02 -3.093462856476571687e+02
-3.082649230957031250e+02 -3.083761307434249943e+02
-3.123469543457031250e+02 -3.124383540486064703e+02
-3.172771911621093750e+02 -3.172557083879650577e+02
-3.074743041992187500e+02 -3.074560946018734739e+02
-3.090274963378906250e+02 -3.088577754543483138e+02
-3.129608154296875000e+02 -3.129146184324446835e+02
-3.138495483398437500e+02 -3.138169532116489790e+02
-3.086546630859375000e+02 -3.086598777489303984e+02
-3.075134887695312500e+02 -3.075748142572944062e+02
-3.106447753906250000e+02 -3.105727293148311219e+02
-3.111977233886718750e+02 -3.110987182601917311e+02
-3.120087890625000000e+02 -3.119359840661703629e+02
-3.092683715820312500e+02 -3.093325734899002555e+02
-3.109969177246093750e+02 -3.109723402557432337e+02
-3.106198730468750000e+02 -3.104872507523358536e+02
-3.110383911132812500e+02 -3.110585922208319403e+02
-3.168574829101562500e+02 -3.168725591269081292e+02
-3.109989929199218750e+02 -3.109180022824999696e+02
-3.121014404296875000e+02 -3.121357063438393880e+02
-3.080085449218750000e+02 -3.079869491019786665e+02
-3.106518859863281250e+02 -3.106797153891180869e+02
-3.105220947265625000e+02 -3.105226725196324651e+02
-3.085392150878906250e+02 -3.085750989012874470e+02
-3.113180847167968750e+02 -3.114158340173489705e+02
-3.084967651367187500e+02 -3.083584461251693369e+02
-3.135486450195312500e+02 -3.135619199841183899e+02
-3.119312133789062500e+02 -3.118992065032026630e+02
-3.108637390136718750e+02 -3.108489590397591087e+02
-3.109383850097656250e+02 -3.109400930027098866e+02
-3.146935119628906250e+02 -3.146958647737116053e+02
-3.074339294433593750e+02 -3.074805005971432479e+02
-3.093663024902343750e+02 -3.093038720512298596e+02
-3.147459106445312500e+02 -3.147672675584797730e+02
-3.113797607421875000e+02 -3.114502109218237251e+02
-3.143153381347656250e+02 -3.142810383749078937e+02
-3.130850219726562500e+02 -3.129903508792024240e+02
-3.081836547851562500e+02 -3.081244600786603201e+02
-3.077510681152343750e+02 -3.077997832692791462e+02
-3.072784423828125000e+02 -3.071743252584315087e+02
-3.147329406738281250e+02 -3.147382675565504542e+02
-3.096486816406250000e+02 -3.096005219415104648e+02
-3.123443908691406250e+02 -3.122961361213301075e+02
-3.091181030273437500e+02 -3.091027562854927737e+02
-3.091613769531250000e+02 -3.090534951547717810e+02
-3.136092529296875000e+02 -3.136404879902869425e+02
-3.169488220214843750e+02 -3.169679550305651787e+02
-3.093962097167968750e+02 -3.094239393682082664e+02
-3.088305664062500000e+02 -3.088475529598650837e+02
-3.103603210449218750e+02 -3.103229295661411697e+02
-3.114291687011718750e+02 -3.114274573112688813e+02
-3.124803161621093750e+02 -3.125196744515195633e+02
-3.144855651855468750e+02 -3.144827415879367436e+02
-3.129180297851562500e+02 -3.128981863653831965e+02
-3.073009338378906250e+02 -3.073674558096830651e+02
-3.091802062988281250e+02 -3.092395449421203466e+02
-3.105524291992187500e+02 -3.105846287831706150e+02
-3.171143798828125000e+02 -3.170815161217850005e+02
-3.123806152343750000e+02 -3.124573808416768657e+02
-3.106787109375000000e+02 -3.107244539660563305e+02
-3.126497802734375000e+02 -3.126294377513398786e+02
-3.095081481933593750e+02 -3.096030973615969515e+02
-3.171375122070312500e+02 -3.171117820138113075e+02
-3.067403259277343750e+02 -3.068303116058236810e+02
-3.095805664062500000e+02 -3.096600501276402611e+02
-3.085554504394531250e+02 -3.084898972044697416e+02
-3.096181945800781250e+02 -3.097610539034319572e+02
-3.086671447753906250e+02 -3.087226366347217663e+02
-3.146936340332031250e+02 -3.147247317396854669e+02
-3.146823120117187500e+02 -3.146936617442522675e+02
-3.111459045410156250e+02 -3.111012820573453155e+02
-3.134493408203125000e+02 -3.134296125116162557e+02
-3.119246520996093750e+02 -3.119121275524523753e+02
-3.062998352050781250e+02 -3.062938279524062182e+02
-3.084261474609375000e+02 -3.083665450213835584e+02
-3.092687377929687500e+02 -3.091425846129180854e+02
-3.123143310546875000e+02 -3.123582432864526481e+02
-3.102201538085937500e+02 -3.102274126406981622e+02
-3.109975585937500000e+02 -3.110666505311405103e+02
-3.124140014648437500e+02 -3.123371643403289681e+02
-3.087984008789062500e+02 -3.088083405429290451e+02
-3.144811096191406250e+02 -3.144915596369232844e+02
-3.089255371093750000e+02 -3.089281916442832880e+02
-3.122170104980468750e+02 -3.121819167411027820e+02
-3.085224609375000000e+02 -3.085500527023341419e+02
-3.090384521484375000e+02 -3.090760601213846712e+02
-3.070036010742187500e+02 -3.070915357752035106e+02
-3.081819152832031250e+02 -3.082496137193414825e+02
-3.102074890136718750e+02 -3.103008960681268604e+02
-3.117832641601562500e+02 -3.118213933245756380e+02
-3.116569519042968750e+02 -3.116174670456714466e+02
-3.076243591308593750e+02 -3.074564957588552261e+02
-3.069805603027343750e+02 -3.068680369831213284e+02
-3.129232482910156250e+02 -3.129311061166116019e+02
-3.094134826660156250e+02 -3.093397656656410959e+02
-3.101802368164062500e+02 -3.101211783637694452e+02
-3.108863830566406250e+02 -3.109238461069621735e+02
-3.123212585449218750e+02 -3.123525130147071991e+02
-3.111955261230468750e+02 -3.112225770822767572e+02
-3.112165527343750000e+02 -3.111828084857431804e+02
-3.078063049316406250e+02 -3.078520112628205538e+02
-3.121591491699218750e+02 -3.121800562134735060e+02
-3.072762756347656250e+02 -3.072631833767451894e+02
-3.093125305175781250e+02 -3.092882733768761341e+02
-3.101309509277343750e+02 -3.101902331551498264e+02
-3.147647705078125000e+02 -3.147665738976757552e+02
-3.076564636230468750e+02 -3.078417752927510946e+02
-3.098110656738281250e+02 -3.098029056464955602e+02
-3.115786132812500000e+02 -3.114790560150504461e+02
-3.080812988281250000e+02 -3.081790010928563106e+02
-3.122397766113281250e+02 -3.122566808262906761e+02
-3.134799499511718750e+02 -3.134987304498142748e+02
-3.085188598632812500e+02 -3.085921010306157086e+02
-3.169806823730468750e+02 -3.169625884693462012e+02
-3.098375244140625000e+02 -3.100002939429103890e+02
-3.100619506835937500e+02 -3.101134783668511545e+02
-3.139415893554687500e+02 -3.139714381546714321e+02
-3.103253173828125000e+02 -3.103693026850002639e+02
-3.130865783691406250e+02 -3.130671341220349291e+02
-3.078204956054687500e+02 -3.077677113271490725e+02
-3.085929260253906250e+02 -3.085827472153069948e+02
-3.121305541992187500e+02 -3.121039051790600070e+02
-3.131169128417968750e+02 -3.130909344956677387e+02
-3.105957946777343750e+02 -3.105858828319375675e+02
-3.091320800781250000e+02 -3.091745033386858950e+02
-3.126427917480468750e+02 -3.126473083085053304e+02
-3.138124389648437500e+02 -3.137953015753845420e+02
-3.158987731933593750e+02 -3.158610042120797061e+02
-3.088827514648437500e+02 -3.089683388953593521e+02
-3.117040405273437500e+02 -3.116781800093729089e+02
-3.166324768066406250e+02 -3.165802332052270458e+02
-3.079962463378906250e+02 -3.080837486284175952e+02
-3.137749328613281250e+02 -3.137376874596810126e+02
-3.120378417968750000e+02 -3.120660855699590002e+02
-3.077378540039062500e+02 -3.078279605453014938e+02
-3.089987792968750000e+02 -3.089260341853434397e+02
-3.080064086914062500e+02 -3.080734506649057494e+02
-3.113326416015625000e+02 -3.113475083799107779e+02
-3.114239196777343750e+02 -3.114351387841992391e+02
-3.092696533203125000e+02 -3.091979297630309134e+02
-3.113861389160156250e+02 -3.114083039246319800e+02
-3.127757873535156250e+02 -3.127858097640988717e+02
-3.154639892578125000e+02 -3.154711178889336907e+02
-3.142393798828125000e+02 -3.142791763443013906e+02
-3.155437316894531250e+02 -3.155564053669834834e+02
-3.120501098632812500e+02 -3.120577347845429586e+02
-3.090002746582031250e+02 -3.090965375003729605e+02
-3.114844055175781250e+02 -3.115376988481057765e+02
-3.049523620605468750e+02 -3.049735328469863020e+02
-3.065191955566406250e+02 -3.065651502589829533e+02
-3.089816589355468750e+02 -3.089703058338895971e+02
-3.103969116210937500e+02 -3.104882823123598428e+02
-3.149490051269531250e+02 -3.149286700977578448e+02
-3.096116943359375000e+02 -3.095162095201209240e+02
-3.093509216308593750e+02 -3.093912091981324579e+02
-3.052896728515625000e+02 -3.053698626634259199e+02
-3.098565063476562500e+02 -3.099164839120530246e+02
-3.080005187988281250e+02 -3.079694795113733790e+02
-3.096153869628906250e+02 -3.095888439932099345e+02
-3.095845336914062500e+02 -3.095586304561390989e+02
-3.092548522949218750e+02 -3.093005866705253766e+02
-3.080296325683593750e+02 -3.081225728068558283e+02
-3.075409851074218750e+02 -3.076421628648224100e+02
-3.092247619628906250e+02 -3.091732799480824951e+02
-3.090885925292968750e+02 -3.090475317181085302e+02
-3.085520629882812500e+02 -3.084680477551161175e+02
-3.080754394531250000e+02 -3.080644342899087178e+02
-3.077950744628906250e+02 -3.078222574471047892e+02
-3.110767211914062500e+02 -3.110901353341198501e+02
-3.093853454589843750e+02 -3.095092823400809721e+02
-3.096459655761718750e+02 -3.097131394894637424e+02
-3.105436401367187500e+02 -3.105728680207546404e+02
-3.082635803222656250e+02 -3.083277567159885848e+02
-3.119930419921875000e+02 -3.119773613955914016e+02
-3.105331420898437500e+02 -3.105378466427933972e+02
-3.112939453125000000e+02 -3.112380043659392186e+02
-3.095437927246093750e+02 -3.096227138262689778e+02
-3.109287719726562500e+02 -3.109869931184616689e+02
-3.098588562011718750e+02 -3.098288842288297928e+02
-3.110952758789062500e+02 -3.110678356069799975e+02
-3.133641357421875000e+02 -3.133818127608664099e+02
-3.098047485351562500e+02 -3.098044763956204406e+02
-3.093507690429687500e+02 -3.093772536717943922e+02
-3.085721740722656250e+02 -3.087089305471259877e+02
-3.089952087402343750e+02 -3.090166816409990247e+02
-3.102480773925781250e+02 -3.102275500090196942e+02
-3.083674621582031250e+02 -3.082877904429865339e+02
-3.088323364257812500e+02 -3.086975861539760331e+02
-3.090864562988281250e+02 -3.090164481544892965e+02
-3.092882690429687500e+02 -3.093278610639185899e+02
-3.081763305664062500e+02 -3.081701247734017102e+02
-3.107680358886718750e+02 -3.108375519430243230e+02
-3.105480041503906250e+02 -3.106190018817599707e+02
-3.084350891113281250e+02 -3.084466754479141173e+02
-3.119800720214843750e+02 -3.118219563510123180e+02
-3.114391479492187500e+02 -3.114135057574172833e+02
-3.097619934082031250e+02 -3.096869364711344588e+02
-3.099017333984375000e+02 -3.098405412182066243e+02
-3.065192260742187500e+02 -3.065348726133915420e+02
-3.088044128417968750e+02 -3.088299504912405951e+02
-3.087062683105468750e+02 -3.085703126734795205e+02
-3.096596374511718750e+02 -3.095661757591589662e+02
-3.105818786621093750e+02 -3.106035427202143069e+02
-3.091358642578125000e+02 -3.091724841654093439e+02
-3.101611022949218750e+02 -3.100938345204370421e+02
-3.093748168945312500e+02 -3.094098338557784587e+02
-3.100678100585937500e+02 -3.099568728005077105e+02
-3.107145385742187500e+02 -3.107529383162632257e+02
-3.072217712402343750e+02 -3.072283177646377226e+02
-3.067665405273437500e+02 -3.067364019200193184e+02
-3.074083251953125000e+02 -3.075385674590452254e+02
-3.065975341796875000e+02 -3.065648286750522402e+02
-3.093499450683593750e+02 -3.092912103690148911e+02
-3.088616943359375000e+02 -3.087922136217329694e+02
-3.106021728515625000e+02 -3.106159681359235947e+02
-3.075576782226562500e+02 -3.076437973893699791e+02
-3.106980285644531250e+02 -3.106846433726374244e+02
-3.089888916015625000e+02 -3.090597830484265955e+02
-3.106144714355468750e+02 -3.106432649145850746e+02
-3.116216735839843750e+02 -3.115249692651328814e+02
-3.103055725097656250e+02 -3.102573767969371374e+02
-3.121260070800781250e+02 -3.120630511236108191e+02
-3.082227172851562500e+02 -3.082443570972117186e+02
-3.092467651367187500e+02 -3.092295239827523119e+02
-3.070904235839843750e+02 -3.072297308024305948e+02
-3.096324768066406250e+02 -3.094864954967425774e+02
-3.092673645019531250e+02 -3.093355859304597288e+02
-3.083311767578125000e+02 -3.084414849351971952e+02
-3.103505554199218750e+02 -3.104637870154272150e+02
-3.096059265136718750e+02 -3.095469024506824667e+02
-3.110220642089843750e+02 -3.110755385877774870e+02
-3.083306884765625000e+02 -3.083457661744804454e+02
-3.056310729980468750e+02 -3.054483490726606760e+02
-3.116535339355468750e+02 -3.116516953677091806e+02
-3.077965087890625000e+02 -3.078466280466734588e+02
-3.082344360351562500e+02 -3.080592135356759513e+02
-3.109241333007812500e+02 -3.108527288273475051e+02
-3.091540527343750000e+02 -3.092786734055766829e+02
-3.116369934082031250e+02 -3.115682766049543488e+02
-3.067584533691406250e+02 -3.067980061165711163e+02
-3.086516723632812500e+02 -3.087068080079724268e+02
-3.107787780761718750e+02 -3.108819675031206771e+02
-3.124092102050781250e+02 -3.124254334298112781e+02
-3.073004760742187500e+02 -3.074417130275786008e+02
-3.056561889648437500e+02 -3.056897513426285968e+02
-3.105440063476562500e+02 -3.104955295351450104e+02
-3.072622375488281250e+02 -3.073398233123412524e+02
-3.085818786621093750e+02 -3.085330453384390239e+02
-3.087809448242187500e+02 -3.087864409234373397e+02
-3.087866821289062500e+02 -3.087959181971693852e+02
-3.124203796386718750e+02 -3.124575347184761540e+02
-3.093650817871093750e+02 -3.093593133509205018e+02
-3.092077941894531250e+02 -3.092479052091877065e+02
-3.083345642089843750e+02 -3.083018431949527667e+02
-3.065302429199218750e+02 -3.065945839060594835e+02
-3.095949401855468750e+02 -3.095224082460692898e+02
-3.097991638183593750e+02 -3.098439433801829637e+02
-3.084977722167968750e+02 -3.085540240314205107e+02
-3.090359191894531250e+02 -3.090669681824854251e+02
-3.086298522949218750e+02 -3.084698059181142185e+02
-3.098759460449218750e+02 -3.099157069578628807e+02
-3.099864807128906250e+02 -3.099371771611755548e+02
-3.082686157226562500e+02 -3.081950811935033130e+02
-3.129754333496093750e+02 -3.129893923106018292e+02
-3.113175048828125000e+02 -3.113747227938314950e+02
-3.063702697753906250e+02 -3.064103163080602599e+02
-3.093475036621093750e+02 -3.093768734589712608e+02
-3.087947387695312500e+02 -3.086932224707084629e+02
-3.108275146484375000e+02 -3.107779839734949974e+02
-3.094391479492187500e+02 -3.095324369099240585e+02
-3.093106689453125000e+02 -3.090735205166928381e+02
-3.127992553710937500e+02 -3.127675311326976271e+02
-3.107651062011718750e+02 -3.108188571991115623e+02
-3.109059448242187500e+02 -3.109605604470671665e+02
-3.088913269042968750e+02 -3.088950454822830807e+02
-3.114906311035156250e+02 -3.114266392713963683e+02
-3.081616210937500000e+02 -3.082078661761109970e+02
-3.095252075195312500e+02 -3.093987819664015433e+02
-3.097171936035156250e+02 -3.096370927022759361e+02
-3.088749084472656250e+02 -3.089113081910915071e+02
-3.066495666503906250e+02 -3.067697011619230238e+02
-3.118518066406250000e+02 -3.117283745395093320e+02
-3.093966369628906250e+02 -3.093905606000361104e+02
-3.102571105957031250e+02 -3.101992131807247688e+02
-3.111607360839843750e+02 -3.111230580870363838e+02
-3.098212280273437500e+02 -3.099152770839942832e+02
-3.090232849121093750e+02 -3.090563396232125797e+02
-3.090391540527343750e+02 -3.090878485289794071e+02
-3.078043212890625000e+02 -3.078519335568794304e+02
-3.099844665527343750e+02 -3.098798378660445678e+02
-3.097691650390625000e+02 -3.098576564330331848e+02
-3.100856018066406250e+02 -3.100898853786352447e+02
-3.116354980468750000e+02 -3.116123735071694796e+02
-3.116948852539062500e+02 -3.116694433286717754e+02
-3.084094543457031250e+02 -3.084799123944596886e+02
-3.104705810546875000e+02 -3.105212131391309640e+02
-3.087363891601562500e+02 -3.086727895110121835e+02
-3.095073242187500000e+02 -3.094947560724485811e+02
-3.085843505859375000e+02 -3.085548878635984238e+02
-3.113062744140625000e+02 -3.113368903320246091e+02
-3.128844604492187500e+02 -3.128266263439755335e+02
-3.107240295410156250e+02 -3.108075531436543884e+02
-3.076636352539062500e+02 -3.076551354148328414e+02
-3.073332214355468750e+02 -3.075509756225869751e+02
-3.106571960449218750e+02 -3.107206445352849187e+02
-3.120354003906250000e+02 -3.120334015156270198e+02
-3.107192687988281250e+02 -3.106215999316781335e+02
-3.086919860839843750e+02 -3.086031853570669341e+02
-3.089311218261718750e+02 -3.090302301552889048e+02
-3.095347290039062500e+02 -3.094995528555739384e+02
-3.103760986328125000e+02 -3.103716923093675177e+02
-3.098027038574218750e+02 -3.097875556998584443e+02
-3.079477233886718750e+02 -3.080322493144159353e+02
-3.089770812988281250e+02 -3.088909233933834457e+02
-3.086136779785156250e+02 -3.085240758024881416e+02
-3.095719299316406250e+02 -3.096070548314605162e+02
-3.112835388183593750e+02 -3.113179054164587569e+02
-3.085993041992187500e+02 -3.086972853456366579e+02
-3.116184997558593750e+02 -3.116573956490259434e+02
-3.103159179687500000e+02 -3.102029812740804573e+02
-3.080232238769531250e+02 -3.080828104629487143e+02
-3.083288269042968750e+02 -3.083870126656479442e+02
-3.115456848144531250e+02 -3.115488875492895886e+02
-3.093073120117187500e+02 -3.092925573246072872e+02
-3.090762939453125000e+02 -3.090766499042808277e+02
-3.104456176757812500e+02 -3.104653087827918512e+02
-3.105003662109375000e+02 -3.104966341834674495e+02
-3.121783752441406250e+02 -3.121694088670817564e+02
-3.100780639648437500e+02 -3.100980904597961967e+02
-3.086824340820312500e+02 -3.087545297069320895e+02
-3.099205932617187500e+02 -3.099487517634277651e+02
-3.097488098144531250e+02 -3.097480871530787567e+02
-3.134779968261718750e+02 -3.135125696600933907e+02
-3.107561950683593750e+02 -3.106625139507859217e+02
-3.063594360351562500e+02 -3.065327390057198045e+02
-3.086868286132812500e+02 -3.087390566648048207e+02
-3.099424438476562500e+02 -3.099185923699578780e+02
-3.096720275878906250e+02 -3.095663379986535233e+02
-3.091814880371093750e+02 -3.092726156000280184e+02
-3.098304748535156250e+02 -3.097904261683231084e+02
-3.098186035156250000e+02 -3.097949785899832591e+02
-3.090251159667968750e+02 -3.089421501058740205e+02
-3.121692504882812500e+02 -3.121743861152679642e+02
-3.087886657714843750e+02 -3.087071040352341242e+02
-3.115886535644531250e+02 -3.115869205807879325e+02
-3.122579040527343750e+02 -3.122212189460934155e+02
-3.096450805664062500e+02 -3.097379070975675859e+02
-3.105654602050781250e+02 -3.106658076793053738e+02
-3.062544555664062500e+02 -3.064167501877039967e+02
-3.078519287109375000e+02 -3.079733096046282981e+02
-3.073608093261718750e+02 -3.073921289611358816e+02
-3.103319396972656250e+02 -3.104147723224073161e+02
-3.118142700195312500e+02 -3.117824767699567587e+02
-3.079932250976562500e+02 -3.079176193847640093e+02
-3.105732421875000000e+02 -3.106714272260392136e+02
-3.075565795898437500e+02 -3.075100536282724306e+02
-3.092923889160156250e+02 -3.092645675980855913e+02
-3.089049987792968750e+02 -3.089930024443235084e+02
-3.080759582519531250e+02 -3.080947384188126534e+02
-3.068392333984375000e+02 -3.068361641353670848e+02
-3.095371093750000000e+02 -3.095558484057198712e+02
-3.087480468750000000e+02 -3.087116249532821257e+02
-3.105403442382812500e+02 -3.106079615345723823e+02
-3.080995483398437500e+02 -3.079907172997283169e+02
-3.080059814453125000e+02 -3.080756750516916327e+02
-3.090647277832031250e+02 -3.090619942506928055e+02
-3.069634704589843750e+02 -3.071370141982182531e+02
-3.084836425781250000e+02 -3.084514386000506079e+02
-3.130114440917968750e+02 -3.131229024363904045e+02
-3.076653442382812500e+02 -3.078189211869071187e+02
-3.114825744628906250e+02 -3.114561216527880561e+02
-3.129747314453125000e+02 -3.130026087835288422e+02
-3.110428466796875000e+02 -3.110154464211647110e+02
-3.089698181152343750e+02 -3.090624773251007014e+02
-3.066871032714843750e+02 -3.066594208759123603e+02
-3.103488464355468750e+02 -3.103275338766235336e+02
-3.121730041503906250e+02 -3.121942641517997004e+02
-3.109040527343750000e+02 -3.108879337432160241e+02
-3.081170043945312500e+02 -3.082379398527528451e+02
-3.097193298339843750e+02 -3.096735043622722969e+02
-3.080480957031250000e+02 -3.078804087584987883e+02
-3.099729919433593750e+02 -3.099851189103773095e+02
-3.095802307128906250e+02 -3.096373778588394430e+02
-3.096806030273437500e+02 -3.097150639686005889e+02
-3.088975524902343750e+02 -3.089024794828659424e+02
-3.077147827148437500e+02 -3.076674521185590265e+02
-3.086047973632812500e+02 -3.085986805080296449e+02
-3.082256469726562500e+02 -3.082636204907101956e+02
-3.100301208496093750e+02 -3.100431506714977559e+02
-3.101870117187500000e+02 -3.100782108516645508e+02
-3.088392333984375000e+02 -3.088886917532995540e+02
-3.099459533691406250e+02 -3.099769463477790623e+02
-3.073843383789062500e+02 -3.073352846171778765e+02
-3.075667724609375000e+02 -3.075962827469431318e+02
-3.145840454101562500e+02 -3.146174726440491440e+02
-3.108340148925781250e+02 -3.108106370189126437e+02
-3.108298645019531250e+02 -3.108485109878295134e+02
-3.085784912109375000e+02 -3.086517819329808390e+02
-3.092929382324218750e+02 -3.093286319614719559e+02
-3.089373779296875000e+02 -3.090784159373845341e+02
-3.050969543457031250e+02 -3.052577430276317045e+02
-3.127703247070312500e+02 -3.128265714134107043e+02
-3.065429077148437500e+02 -3.065263029711119316e+02
-3.083538208007812500e+02 -3.082820237106361674e+02
-3.112383422851562500e+02 -3.112880579291872891e+02
-3.098098449707031250e+02 -3.098184457993406227e+02
-3.079000244140625000e+02 -3.079456844357105751e+02
-3.059175720214843750e+02 -3.060098318088722635e+02
-3.109455566406250000e+02 -3.109129131981906085e+02
-3.107955932617187500e+02 -3.108261285484527434e+02
-3.124638671875000000e+02 -3.125011344403930025e+02
-3.111713256835937500e+02 -3.112420606511343522e+02
-3.107755737304687500e+02 -3.107264564003958185e+02
-3.054617919921875000e+02 -3.054087238201017271e+02
-3.103726196289062500e+02 -3.103851883404412888e+02
-3.094008178710937500e+02 -3.094251704736245756e+02
-3.107864990234375000e+02 -3.107793531319019849e+02
-3.099320373535156250e+02 -3.099662367792030864e+02
-3.080290527343750000e+02 -3.079645835314356646e+02
-3.084301757812500000e+02 -3.084707555299186765e+02
-3.092051086425781250e+02 -3.092213686573947484e+02
-3.105707702636718750e+02 -3.105149998987597542e+02
-3.125801391601562500e+02 -3.126108430986397480e+02
-3.086759338378906250e+02 -3.085633921683884182e+02
-3.089943237304687500e+02 -3.089877186620249176e+02
-3.104978332519531250e+02 -3.103814820883110315e+02
-3.112062377929687500e+02 -3.113050388826376889e+02
-3.106083679199218750e+02 -3.105922225528412355e+02
-3.094326782226562500e+02 -3.092978175333065565e+02
-3.109667663574218750e+02 -3.110416740905070583e+02
-3.084492187500000000e+02 -3.085194981662991154e+02
-3.107228088378906250e+02 -3.107908249163783694e+02
-3.092475585937500000e+02 -3.092015691564118924e+02
-3.096344909667968750e+02 -3.095278259626653607e+02
-3.096834716796875000e+02 -3.096793258371180286e+02
-3.068807678222656250e+02 -3.069508092723187929e+02
-3.084604187011718750e+02 -3.084419573447416383e+02
-3.043451232910156250e+02 -3.044220577519419066e+02
-3.114357910156250000e+02 -3.113957247863238536e+02
-3.068054504394531250e+02 -3.066862108772762099e+02
-3.068285827636718750e+02 -3.067835814260320149e+02
-3.062257385253906250e+02 -3.061124271762494686e+02
-3.081676330566406250e+02 -3.081209002573229441e+02
-3.131453552246093750e+02 -3.131661151775465441e+02
-3.086424560546875000e+02 -3.086313873068451699e+02
-3.089151000976562500e+02 -3.088570780659467232e+02
-3.077489318847656250e+02 -3.077217974423708142e+02
-3.111828613281250000e+02 -3.111976599933558418e+02
-3.054107055664062500e+02 -3.053059877604654275e+02
-3.114812316894531250e+02 -3.114955434123754685e+02
-3.106012268066406250e+02 -3.105706098518053864e+02
-3.096584167480468750e+02 -3.097363739618284626e+02
-3.100135498046875000e+02 -3.100692938271259322e+02
-3.078303222656250000e+02 -3.077474039308550573e+02
-3.093905029296875000e+02 -3.094221294919460092e+02
-3.119461669921875000e+02 -3.118884357275221646e+02
-3.114511718750000000e+02 -3.113257130573714448e+02
-3.100313720703125000e+02 -3.099641968638613889e+02
-3.076304626464843750e+02 -3.075982901465517898e+02
-3.122778320312500000e+02 -3.122246934018876345e+02
-3.101738891601562500e+02 -3.101531242359251337e+02
-3.091635131835937500e+02 -3.091476982637467472e+02
-3.107678222656250000e+02 -3.108024782408460851e+02
-3.085961914062500000e+02 -3.085974459830204637e+02
-3.086739807128906250e+02 -3.086015178410699491e+02
-3.084960632324218750e+02 -3.084836434231849580e+02
-3.060558776855468750e+02 -3.060523302761264972e+02
-3.074184265136718750e+02 -3.073928960485335438e+02
-3.102471313476562500e+02 -3.101784609943970281e+02
-3.073842468261718750e+02 -3.074017503196246253e+02
-3.098593139648437500e+02 -3.098294346094742764e+02
-3.065966186523437500e+02 -3.067025648289865103e+02
-3.103979797363281250e+02 -3.103715199675499434e+02
-3.094601440429687500e+02 -3.093780387690549674e+02
-3.087713317871093750e+02 -3.088339393017980115e+02
-3.093880004882812500e+02 -3.093016020495871317e+02
-3.076967468261718750e+02 -3.077748252027386116e+02
